Time X Y Theta
1747136189.804 0.000 0.000 -0.290
1747136189.866 0.000 0.000 -0.290
1747136190.242 0.000 0.000 3.960
1747136190.738 0.000 0.000 2.820
1747136190.799 0.000 0.000 2.820
1747136191.237 0.000 0.000 4.490
1747136191.738 0.000 0.000 -0.030
1747136191.799 0.000 0.000 -0.030
1747136192.238 0.000 0.000 -3.620
1747136192.742 0.000 0.000 2.130
1747136192.803 0.000 0.000 2.130
1747136193.238 0.000 0.000 1.310
1747136193.735 0.000 0.000 1.240
1747136193.798 0.000 0.000 1.240
1747136194.233 0.000 0.000 3.920
1747136194.735 0.000 0.000 1.460
1747136194.797 0.000 0.000 1.460
1747136194.860 0.000 0.000 1.460
1747136195.238 0.000 0.000 -2.190
1747136195.741 0.000 0.000 1.970
1747136195.804 0.000 0.000 1.970
1747136196.238 0.000 0.000 3.750
1747136196.741 0.000 0.000 2.640
1747136196.803 0.000 0.000 2.640
1747136197.245 0.000 0.000 -3.710
1747136197.804 0.000 0.000 4.050
1747136197.866 0.000 0.000 4.050
1747136198.304 0.000 0.000 -2.190
1747136198.809 0.000 0.000 1.070
1747136198.870 0.000 0.000 1.070
1747136199.309 0.000 0.000 -0.410
1747136199.868 0.000 0.000 3.140
1747136199.931 0.000 0.000 3.140
1747136199.994 0.000 0.000 3.140
1747136200.369 0.000 0.000 1.550
1747136200.870 0.000 0.000 -0.100
1747136200.931 0.000 0.000 -0.100
1747136201.427 0.000 0.000 -2.040
1747136201.928 0.000 0.000 0.630
1747136201.991 0.000 0.000 0.630
1747136202.429 0.000 0.000 2.900
1747136202.928 0.000 0.000 1.350
1747136202.989 0.000 0.000 1.350
1747136203.424 0.000 0.000 1.510
1747136203.923 0.000 0.000 -0.450
1747136203.985 0.000 0.000 -0.450
1747136204.425 0.000 0.000 -3.000
1747136204.921 0.000 0.000 -1.310
1747136204.983 0.000 0.000 -1.310
1747136205.045 0.000 0.000 -1.310
1747136205.418 0.000 0.000 1.240
1747136205.919 0.000 0.000 3.890
1747136205.980 0.000 0.000 3.890
1747136206.418 0.000 0.000 4.710
1747136206.978 0.000 0.000 0.110
1747136207.040 0.000 0.000 0.110
1747136207.473 0.000 0.000 0.110
1747136207.968 0.000 0.000 -0.210
1747136208.032 0.000 0.000 -0.210
1747136208.468 0.000 0.000 3.780
1747136208.966 0.000 0.000 2.360
1747136209.028 0.000 0.000 2.360
1747136209.469 0.000 0.000 -3.030
1747136209.967 0.000 0.000 -0.810
1747136210.029 0.000 0.000 -0.810
1747136210.091 0.000 0.000 -0.810
1747136210.467 0.000 0.000 -0.220
1747136210.968 0.000 0.000 -0.410
1747136211.031 0.000 0.000 -0.410
1747136211.469 0.000 0.000 4.740
1747136211.971 0.000 0.000 4.370
1747136212.034 0.000 0.000 4.370
1747136212.468 0.000 0.000 -0.620
1747136212.965 0.000 0.000 3.360
1747136213.027 0.000 0.000 3.360
1747136213.468 0.000 0.000 -0.430
1747136213.969 0.000 0.000 -2.520
1747136214.030 0.000 0.000 -2.520
1747136214.470 0.000 0.000 -1.730
1747136214.971 0.000 0.000 -0.880
1747136215.031 0.000 0.000 -0.880
1747136215.093 0.000 0.000 -0.880
1747136215.469 0.000 0.000 -1.790
1747136215.971 0.000 0.000 -1.060
1747136216.033 0.000 0.000 -1.060
1747136216.470 0.000 0.000 -0.200
1747136216.967 0.000 0.000 -2.140
1747136217.030 0.000 0.000 -2.140
1747136217.465 0.000 0.000 -4.490
1747136218.021 0.000 0.000 -2.670
1747136218.083 0.000 0.000 -2.670
1747136218.519 0.000 0.000 3.510
1747136219.020 0.000 0.000 4.910
