Time X Y Theta
1747137265.972 0.000 0.000 -4.500
1747137266.033 0.000 0.000 -4.500
1747137266.408 0.000 0.000 -4.180
1747137266.906 0.000 0.000 2.500
1747137266.969 0.000 0.000 2.500
1747137267.407 0.000 0.000 -1.570
1747137267.906 0.000 0.000 -4.340
1747137267.968 0.000 0.000 -4.340
1747137268.405 0.000 0.000 -0.130
1747137268.903 0.000 0.000 2.410
1747137268.967 0.000 0.000 2.410
1747137269.408 0.000 0.000 -1.860
1747137269.961 0.000 0.000 -4.620
1747137270.025 0.000 0.000 -4.620
1747137270.464 0.000 0.000 -2.080
1747137270.965 0.000 0.000 3.060
1747137271.028 0.000 0.000 3.060
1747137271.090 0.000 0.000 3.060
1747137271.468 0.000 0.000 3.200
1747137271.970 0.000 0.000 -3.910
1747137272.030 0.000 0.000 -3.910
1747137272.472 0.000 0.000 2.480
1747137272.971 0.000 0.000 1.170
1747137273.034 0.000 0.000 1.170
1747137273.472 0.000 0.000 -1.110
1747137273.971 0.000 0.000 -4.050
1747137274.034 0.000 0.000 -4.050
1747137274.471 0.000 0.000 -0.500
1747137274.974 0.000 0.000 0.960
1747137275.036 0.000 0.000 0.960
1747137275.478 0.000 0.000 1.310
1747137275.979 0.000 0.000 -0.910
1747137276.043 0.000 0.000 -0.910
1747137276.106 0.000 0.000 -0.910
1747137276.482 0.000 0.000 4.420
1747137276.985 0.000 0.000 1.170
1747137277.048 0.000 0.000 1.170
1747137277.484 0.000 0.000 4.540
1747137277.983 0.000 0.000 -4.000
1747137278.046 0.000 0.000 -4.000
1747137278.484 0.000 0.000 -0.770
1747137278.979 0.000 0.000 3.470
1747137279.043 0.000 0.000 3.470
1747137279.480 0.000 0.000 2.620
1747137280.038 0.000 0.000 -4.280
1747137280.100 0.000 0.000 -4.280
1747137280.538 0.000 0.000 4.680
1747137281.036 0.000 0.000 -1.990
1747137281.098 0.000 0.000 -1.990
1747137281.159 0.000 0.000 -1.990
1747137281.537 0.000 0.000 4.880
1747137282.035 0.000 0.000 -2.680
1747137282.097 0.000 0.000 -2.680
1747137282.531 0.000 0.000 3.720
1747137283.034 0.000 0.000 -2.680
1747137283.095 0.000 0.000 -2.680
1747137283.534 0.000 0.000 -0.040
1747137284.033 0.000 0.000 1.570
1747137284.094 0.000 0.000 1.570
1747137284.532 0.000 0.000 -2.170
1747137285.032 0.000 0.000 3.420
1747137285.094 0.000 0.000 3.420
1747137285.533 0.000 0.000 -3.070
1747137286.032 0.000 0.000 4.010
1747137286.095 0.000 0.000 4.010
1747137286.158 0.000 0.000 4.010
1747137286.533 0.000 0.000 -3.050
1747137287.028 0.000 0.000 -4.930
1747137287.091 0.000 0.000 -4.930
1747137287.527 0.000 0.000 1.380
1747137288.089 0.000 0.000 0.940
1747137288.150 0.000 0.000 0.940
1747137288.650 0.000 0.000 1.650
1747137289.154 0.000 0.000 4.090
1747137289.216 0.000 0.000 4.090
1747137289.652 0.000 0.000 4.450
1747137290.156 0.000 0.000 0.620
1747137290.219 0.000 0.000 0.620
1747137290.655 0.000 0.000 -4.780
1747137291.154 0.000 0.000 -0.970
1747137291.216 0.000 0.000 -0.970
1747137291.278 0.000 0.000 -0.970
1747137291.652 0.000 0.000 -4.300
1747137292.154 0.000 0.000 -0.920
1747137292.216 0.000 0.000 -0.920
1747137292.657 0.000 0.000 1.680
1747137293.158 0.000 0.000 -1.310
1747137293.221 0.000 0.000 -1.310
1747137293.662 0.000 0.000 -2.590
1747137294.161 0.000 0.000 1.670
1747137294.224 0.000 0.000 1.670
1747137294.663 0.000 0.000 4.520
1747137295.163 0.000 0.000 0.970
1747137295.225 0.000 0.000 0.970
1747137295.663 0.000 0.000 0.190
1747137296.169 0.000 0.000 1.040
1747137296.232 0.000 0.000 1.040
1747137296.296 0.000 0.000 1.040
1747137296.672 0.000 0.000 -1.210
1747137297.175 0.000 0.000 -3.680
1747137297.237 0.000 0.000 -3.680
1747137297.676 0.000 0.000 -4.150
1747137298.176 0.000 0.000 -4.340
1747137298.237 0.000 0.000 -4.340
1747137298.675 0.000 0.000 -4.960
1747137299.175 0.000 0.000 -1.170
1747137299.236 0.000 0.000 -1.170
1747137299.676 0.000 0.000 4.380
1747137300.175 0.000 0.000 0.910
1747137300.238 0.000 0.000 0.910
1747137300.675 0.000 0.000 0.300
1747137301.175 0.000 0.000 -2.000
1747137301.237 0.000 0.000 -2.000
1747137301.299 0.000 0.000 -2.000
1747137301.676 0.000 0.000 1.860
1747137302.172 0.000 0.000 2.250
1747137302.235 0.000 0.000 2.250
1747137302.673 0.000 0.000 4.320
1747137303.176 0.000 0.000 3.430
1747137303.240 0.000 0.000 3.430
1747137303.677 0.000 0.000 -4.180
1747137304.174 0.000 0.000 -4.630
1747137304.237 0.000 0.000 -4.630
1747137304.677 0.000 0.000 2.750
1747137305.174 0.000 0.000 0.550
1747137305.235 0.000 0.000 0.550
1747137305.667 0.000 0.000 0.810
1747137306.167 0.000 0.000 2.320
