Time X Y Theta
1748148480.354 0.000 0.000 0.233
1748148480.354 0.000 0.000 0.233
1748148490.355 0.000 0.000 -3.023
1748148490.355 0.000 0.000 -3.023
1748148500.355 0.000 0.000 0.991
1748148500.355 0.000 0.000 0.991
1748148510.355 0.000 0.000 -0.087
1748148510.355 0.000 0.000 -0.087
1748148520.355 0.000 0.000 2.511
1748148520.355 0.000 0.000 2.511
1748148530.356 0.000 0.000 2.926
1748148530.356 0.000 0.000 2.926
1748148540.356 0.000 0.000 -0.460
1748148540.356 0.000 0.000 -0.460
1748148550.362 0.000 0.000 2.742
1748148550.362 0.000 0.000 2.742
1748148560.359 0.000 0.000 0.730
1748148560.359 0.000 0.000 0.730
1748148570.361 0.000 0.000 2.672
1748148570.361 0.000 0.000 2.672
1748148580.362 0.000 0.000 0.791
1748148580.362 0.000 0.000 0.791
1748148590.363 0.000 0.000 -1.639
1748148590.363 0.000 0.000 -1.639
1748148600.365 0.000 0.000 0.512
