Time X Y Theta
1747797065.114 0.000 0.000 0.100
1747797066.110 0.000 0.000 0.100
1747797066.111 0.000 0.000 0.100
1747797067.112 0.000 0.000 0.100
1747797067.112 0.000 0.000 0.100
1747797068.112 0.000 0.000 0.100
1747797068.112 0.000 0.000 0.100
1747797069.113 0.000 0.000 0.100
1747797069.113 0.000 0.000 0.100
1747797070.114 0.000 0.000 0.100
1747797070.114 0.000 0.000 0.100
1747797071.116 0.000 0.000 0.100
1747797071.116 0.000 0.000 0.100
1747797072.116 0.000 0.000 0.100
1747797072.121 0.000 0.000 0.100
1747797073.117 0.000 0.000 0.100
1747797073.117 0.000 0.000 0.100
1747797074.118 0.000 0.000 0.100
1747797074.118 0.000 0.000 0.100
1747797075.119 0.000 0.000 0.100
1747797075.119 0.000 0.000 0.100
1747797076.120 0.000 0.000 0.100
1747797076.120 0.000 0.000 0.100
1747797077.120 0.000 0.000 0.100
1747797077.121 0.000 0.000 0.100
1747797078.120 0.000 0.000 0.100
1747797078.121 0.000 0.000 0.100
1747797079.122 0.000 0.000 0.100
1747797079.122 0.000 0.000 0.100
1747797080.123 0.000 0.000 0.100
1747797080.123 0.000 0.000 0.100
1747797081.123 0.000 0.000 0.100
1747797081.124 0.000 0.000 0.100
1747797082.125 0.000 0.000 0.100
1747797082.125 0.000 0.000 0.100
1747797083.125 0.000 0.000 0.100
1747797083.125 0.000 0.000 0.100
1747797084.126 0.000 0.000 0.100
1747797084.126 0.000 0.000 0.100
1747797085.127 0.000 0.000 0.100
1747797085.127 0.000 0.000 0.100
1747797086.128 0.000 0.000 0.100
1747797086.128 0.000 0.000 0.100
1747797087.129 0.000 0.000 0.100
1747797087.129 0.000 0.000 0.100
1747797088.129 0.000 0.000 0.100
1747797088.129 0.000 0.000 0.100
1747797089.129 0.000 0.000 0.100
1747797089.130 0.000 0.000 0.100
1747797090.130 0.000 0.000 0.100
1747797090.131 0.000 0.000 0.100
1747797091.131 0.000 0.000 0.100
1747797091.131 0.000 0.000 0.100
1747797092.131 0.000 0.000 0.100
1747797092.131 0.000 0.000 0.100
1747797093.131 0.000 0.000 0.100
1747797093.132 0.000 0.000 0.100
1747797094.137 0.000 0.000 0.100
1747797094.137 0.000 0.000 0.100
1747797095.135 0.000 0.000 0.100
1747797095.135 0.000 0.000 0.100
1747797096.135 0.000 0.000 0.100
1747797096.135 0.000 0.000 0.100
1747797097.136 0.000 0.000 0.100
1747797097.136 0.000 0.000 0.100
1747797098.137 0.000 0.000 0.100
1747797098.137 0.000 0.000 0.100
1747797099.138 0.000 0.000 0.100
1747797099.138 0.000 0.000 0.100
1747797100.140 0.000 0.000 0.100
1747797100.140 0.000 0.000 0.100
1747797101.140 0.000 0.000 0.100
1747797101.141 0.000 0.000 0.100
1747797102.142 0.000 0.000 0.100
1747797102.142 0.000 0.000 0.100
1747797103.142 0.000 0.000 0.100
1747797103.142 0.000 0.000 0.100
1747797104.143 0.000 0.000 0.100
1747797104.143 0.000 0.000 0.100
1747797105.143 0.000 0.000 0.100
1747797105.143 0.000 0.000 0.100
1747797106.144 0.000 0.000 0.100
1747797106.144 0.000 0.000 0.100
1747797107.144 0.000 0.000 0.100
1747797107.145 0.000 0.000 0.100
1747797108.145 0.000 0.000 0.100
1747797108.145 0.000 0.000 0.100
1747797109.146 0.000 0.000 0.100
1747797109.146 0.000 0.000 0.100
1747797110.146 0.000 0.000 0.100
1747797110.146 0.000 0.000 0.100
1747797111.148 0.000 0.000 0.100
1747797111.148 0.000 0.000 0.100
1747797112.148 0.000 0.000 0.100
1747797112.148 0.000 0.000 0.100
1747797113.149 0.000 0.000 0.100
1747797113.150 0.000 0.000 0.100
1747797114.150 0.000 0.000 0.100
1747797114.150 0.000 0.000 0.100
1747797115.150 0.000 0.000 0.100
1747797115.150 0.000 0.000 0.100
1747797116.151 0.000 0.000 0.100
1747797116.151 0.000 0.000 0.100
1747797117.152 0.000 0.000 0.100
1747797117.152 0.000 0.000 0.100
1747797118.153 0.000 0.000 0.100
1747797118.153 0.000 0.000 0.100
1747797119.154 0.000 0.000 0.100
1747797119.154 0.000 0.000 0.100
1747797120.154 0.000 0.000 0.100
1747797120.155 0.000 0.000 0.100
1747797121.156 0.000 0.000 0.100
1747797121.156 0.000 0.000 0.100
1747797122.156 0.000 0.000 0.100
1747797122.156 0.000 0.000 0.100
1747797123.158 0.000 0.000 0.100
1747797123.158 0.000 0.000 0.100
1747797124.159 0.000 0.000 0.100
1747797124.160 0.000 0.000 0.100
1747797125.161 0.000 0.000 0.100
1747797125.161 0.000 0.000 0.100
1747797126.162 0.000 0.000 0.100
1747797126.162 0.000 0.000 0.100
1747797127.164 0.000 0.000 0.100
1747797127.164 0.000 0.000 0.100
1747797128.165 0.000 0.000 0.100
1747797128.165 0.000 0.000 0.100
1747797129.166 0.000 0.000 0.100
1747797129.166 0.000 0.000 0.100
1747797130.167 0.000 0.000 0.100
1747797130.167 0.000 0.000 0.100
1747797131.168 0.000 0.000 0.100
1747797131.168 0.000 0.000 0.100
1747797132.169 0.000 0.000 0.100
1747797132.169 0.000 0.000 0.100
1747797133.170 0.000 0.000 0.100
1747797133.170 0.000 0.000 0.100
1747797134.171 0.000 0.000 0.100
1747797134.171 0.000 0.000 0.100
1747797135.172 0.000 0.000 0.100
1747797135.172 0.000 0.000 0.100
1747797136.174 0.000 0.000 0.100
1747797136.174 0.000 0.000 0.100
1747797137.175 0.000 0.000 0.100
1747797137.175 0.000 0.000 0.100
1747797138.176 0.000 0.000 0.100
1747797138.176 0.000 0.000 0.100
1747797139.177 0.000 0.000 0.100
1747797139.177 0.000 0.000 0.100
1747797140.177 0.000 0.000 0.100
1747797140.177 0.000 0.000 0.100
1747797141.178 0.000 0.000 0.100
1747797141.178 0.000 0.000 0.100
1747797142.178 0.000 0.000 0.100
1747797142.178 0.000 0.000 0.100
1747797143.179 0.000 0.000 0.100
1747797143.179 0.000 0.000 0.100
1747797144.179 0.000 0.000 0.100
1747797144.179 0.000 0.000 0.100
1747797145.179 0.000 0.000 0.100
1747797145.179 0.000 0.000 0.100
1747797146.180 0.000 0.000 0.100
1747797146.180 0.000 0.000 0.100
1747797147.180 0.000 0.000 0.100
1747797147.181 0.000 0.000 0.100
1747797148.181 0.000 0.000 0.100
1747797148.181 0.000 0.000 0.100
1747797149.181 0.000 0.000 0.100
1747797149.182 0.000 0.000 0.100
1747797150.182 0.000 0.000 0.100
1747797150.183 0.000 0.000 0.100
1747797151.184 0.000 0.000 0.100
1747797151.184 0.000 0.000 0.100
1747797152.185 0.000 0.000 0.100
1747797152.185 0.000 0.000 0.100
1747797153.185 0.000 0.000 0.100
1747797153.185 0.000 0.000 0.100
1747797154.185 0.000 0.000 0.100
1747797154.186 0.000 0.000 0.100
1747797155.186 0.000 0.000 0.100
1747797155.186 0.000 0.000 0.100
1747797156.187 0.000 0.000 0.100
1747797156.187 0.000 0.000 0.100
1747797157.189 0.000 0.000 0.100
1747797157.190 0.000 0.000 0.100
1747797158.189 0.000 0.000 0.100
1747797158.190 0.000 0.000 0.100
1747797159.191 0.000 0.000 0.100
1747797159.191 0.000 0.000 0.100
1747797160.191 0.000 0.000 0.100
1747797160.192 0.000 0.000 0.100
1747797161.191 0.000 0.000 0.100
1747797161.192 0.000 0.000 0.100
1747797162.192 0.000 0.000 0.100
1747797162.192 0.000 0.000 0.100
1747797163.193 0.000 0.000 0.100
1747797163.193 0.000 0.000 0.100
1747797164.193 0.000 0.000 0.100
1747797164.194 0.000 0.000 0.100
1747797165.194 0.000 0.000 0.100
1747797165.195 0.000 0.000 0.100
1747797166.195 0.000 0.000 0.100
1747797166.196 0.000 0.000 0.100
1747797167.196 0.000 0.000 0.100
1747797167.196 0.000 0.000 0.100
1747797168.198 0.000 0.000 0.100
1747797168.198 0.000 0.000 0.100
1747797169.199 0.000 0.000 0.100
1747797169.199 0.000 0.000 0.100
1747797170.200 0.000 0.000 0.100
1747797170.200 0.000 0.000 0.100
1747797171.200 0.000 0.000 0.100
1747797171.201 0.000 0.000 0.100
1747797172.201 0.000 0.000 0.100
1747797172.201 0.000 0.000 0.100
1747797173.203 0.000 0.000 0.100
1747797173.203 0.000 0.000 0.100
1747797174.203 0.000 0.000 0.100
1747797174.204 0.000 0.000 0.100
1747797175.204 0.000 0.000 0.100
1747797175.205 0.000 0.000 0.100
1747797176.206 0.000 0.000 0.100
1747797176.206 0.000 0.000 0.100
1747797177.208 0.000 0.000 0.100
1747797177.208 0.000 0.000 0.100
1747797178.208 0.000 0.000 0.100
1747797178.209 0.000 0.000 0.100
1747797179.209 0.000 0.000 0.100
1747797179.210 0.000 0.000 0.100
1747797180.211 0.000 0.000 0.100
1747797180.211 0.000 0.000 0.100
1747797181.212 0.000 0.000 0.100
1747797181.213 0.000 0.000 0.100
1747797182.214 0.000 0.000 0.100
1747797182.214 0.000 0.000 0.100
1747797183.215 0.000 0.000 0.100
1747797183.216 0.000 0.000 0.100
1747797184.216 0.000 0.000 0.100
1747797184.216 0.000 0.000 0.100
1747797185.217 0.000 0.000 0.100
1747797185.217 0.000 0.000 0.100
1747797186.217 0.000 0.000 0.100
1747797186.218 0.000 0.000 0.100
1747797187.218 0.000 0.000 0.100
1747797187.219 0.000 0.000 0.100
1747797188.219 0.000 0.000 0.100
1747797188.219 0.000 0.000 0.100
1747797189.220 0.000 0.000 0.100
1747797189.220 0.000 0.000 0.100
1747797190.221 0.000 0.000 0.100
1747797190.221 0.000 0.000 0.100
1747797191.223 0.000 0.000 0.100
1747797191.223 0.000 0.000 0.100
1747797192.223 0.000 0.000 0.100
1747797192.223 0.000 0.000 0.100
1747797193.225 0.000 0.000 0.100
1747797193.225 0.000 0.000 0.100
1747797194.226 0.000 0.000 0.100
1747797194.226 0.000 0.000 0.100
1747797195.227 0.000 0.000 0.100
1747797195.227 0.000 0.000 0.100
1747797196.228 0.000 0.000 0.100
1747797196.228 0.000 0.000 0.100
1747797197.229 0.000 0.000 0.100
1747797197.229 0.000 0.000 0.100
1747797198.230 0.000 0.000 0.100
1747797198.231 0.000 0.000 0.100
1747797199.230 0.000 0.000 0.100
1747797199.231 0.000 0.000 0.100
1747797200.231 0.000 0.000 0.100
1747797200.231 0.000 0.000 0.100
1747797201.231 0.000 0.000 0.100
1747797201.232 0.000 0.000 0.100
1747797202.232 0.000 0.000 0.100
1747797202.232 0.000 0.000 0.100
1747797203.232 0.000 0.000 0.100
1747797203.233 0.000 0.000 0.100
1747797204.232 0.000 0.000 0.100
1747797204.233 0.000 0.000 0.100
1747797205.233 0.000 0.000 0.100
1747797205.233 0.000 0.000 0.100
1747797206.233 0.000 0.000 0.100
1747797206.233 0.000 0.000 0.100
1747797207.234 0.000 0.000 0.100
1747797207.234 0.000 0.000 0.100
1747797208.234 0.000 0.000 0.100
1747797208.234 0.000 0.000 0.100
1747797209.235 0.000 0.000 0.100
1747797209.235 0.000 0.000 0.100
1747797210.237 0.000 0.000 0.100
1747797210.237 0.000 0.000 0.100
1747797211.237 0.000 0.000 0.100
1747797211.237 0.000 0.000 0.100
1747797212.238 0.000 0.000 0.100
1747797212.238 0.000 0.000 0.100
1747797213.238 0.000 0.000 0.100
1747797213.238 0.000 0.000 0.100
1747797214.239 0.000 0.000 0.100
1747797214.240 0.000 0.000 0.100
1747797215.241 0.000 0.000 0.100
1747797215.242 0.000 0.000 0.100
1747797216.243 0.000 0.000 0.100
1747797216.243 0.000 0.000 0.100
1747797217.244 0.000 0.000 0.100
1747797217.244 0.000 0.000 0.100
1747797218.245 0.000 0.000 0.100
1747797218.245 0.000 0.000 0.100
1747797219.246 0.000 0.000 0.100
1747797219.246 0.000 0.000 0.100
1747797220.247 0.000 0.000 0.100
1747797220.247 0.000 0.000 0.100
1747797221.248 0.000 0.000 0.100
1747797221.249 0.000 0.000 0.100
1747797222.249 0.000 0.000 0.100
1747797222.249 0.000 0.000 0.100
1747797223.251 0.000 0.000 0.100
1747797223.251 0.000 0.000 0.100
1747797224.251 0.000 0.000 0.100
1747797224.252 0.000 0.000 0.100
1747797225.252 0.000 0.000 0.100
1747797225.252 0.000 0.000 0.100
1747797226.254 0.000 0.000 0.100
1747797226.254 0.000 0.000 0.100
1747797227.255 0.000 0.000 0.100
1747797227.255 0.000 0.000 0.100
1747797228.255 0.000 0.000 0.100
1747797228.255 0.000 0.000 0.100
1747797229.257 0.000 0.000 0.100
1747797229.257 0.000 0.000 0.100
1747797230.257 0.000 0.000 0.100
1747797230.257 0.000 0.000 0.100
1747797231.258 0.000 0.000 0.100
1747797231.259 0.000 0.000 0.100
1747797232.259 0.000 0.000 0.100
1747797232.260 0.000 0.000 0.100
1747797233.260 0.000 0.000 0.100
1747797233.261 0.000 0.000 0.100
1747797234.260 0.000 0.000 0.100
1747797234.261 0.000 0.000 0.100
1747797235.261 0.000 0.000 0.100
1747797235.261 0.000 0.000 0.100
1747797236.261 0.000 0.000 0.100
1747797236.262 0.000 0.000 0.100
1747797237.262 0.000 0.000 0.100
1747797237.262 0.000 0.000 0.100
1747797238.262 0.000 0.000 0.100
1747797238.263 0.000 0.000 0.100
1747797239.262 0.000 0.000 0.100
1747797239.263 0.000 0.000 0.100
1747797240.263 0.000 0.000 0.100
1747797240.263 0.000 0.000 0.100
1747797241.264 0.000 0.000 0.100
1747797241.265 0.000 0.000 0.100
1747797242.266 0.000 0.000 0.100
1747797242.266 0.000 0.000 0.100
1747797243.266 0.000 0.000 0.100
1747797243.266 0.000 0.000 0.100
1747797244.267 0.000 0.000 0.100
1747797244.267 0.000 0.000 0.100
1747797245.268 0.000 0.000 0.100
1747797245.268 0.000 0.000 0.100
1747797246.268 0.000 0.000 0.100
1747797246.268 0.000 0.000 0.100
1747797247.268 0.000 0.000 0.100
1747797247.269 0.000 0.000 0.100
1747797248.269 0.000 0.000 0.100
1747797248.269 0.000 0.000 0.100
1747797249.269 0.000 0.000 0.100
1747797249.269 0.000 0.000 0.100
1747797250.269 0.000 0.000 0.100
1747797250.269 0.000 0.000 0.100
1747797251.271 0.000 0.000 0.100
1747797251.271 0.000 0.000 0.100
1747797252.272 0.000 0.000 0.100
1747797252.272 0.000 0.000 0.100
1747797253.272 0.000 0.000 0.100
1747797253.273 0.000 0.000 0.100
1747797254.273 0.000 0.000 0.100
1747797254.273 0.000 0.000 0.100
1747797255.274 0.000 0.000 0.100
1747797255.274 0.000 0.000 0.100
1747797256.275 0.000 0.000 0.100
1747797256.275 0.000 0.000 0.100
1747797257.276 0.000 0.000 0.100
1747797257.276 0.000 0.000 0.100
1747797258.276 0.000 0.000 0.100
1747797258.276 0.000 0.000 0.100
1747797259.276 0.000 0.000 0.100
1747797259.276 0.000 0.000 0.100
1747797260.278 0.000 0.000 0.100
1747797260.278 0.000 0.000 0.100
1747797261.278 0.000 0.000 0.100
1747797261.278 0.000 0.000 0.100
1747797262.279 0.000 0.000 0.100
1747797262.280 0.000 0.000 0.100
1747797263.280 0.000 0.000 0.100
1747797263.280 0.000 0.000 0.100
1747797264.281 0.000 0.000 0.100
