Time X Y Theta
1747185438.667 0.000 0.000 -1.010
1747185438.731 0.000 0.000 -1.010
1747185438.731 0.000 0.000 -1.010
1747185440.664 0.000 0.000 3.730
1747185440.664 0.000 0.000 3.730
1747185442.723 0.000 0.000 -1.980
1747185443.783 0.000 0.000 -1.980
1747185443.783 0.000 0.000 -1.980
1747185444.720 0.000 0.000 0.880
1747185444.720 0.000 0.000 0.880
1747185446.721 0.000 0.000 1.290
1747185446.721 0.000 0.000 1.290
1747185448.714 0.000 0.000 -4.170
1747185448.776 0.000 0.000 -4.170
1747185448.776 0.000 0.000 -4.170
1747185450.741 0.000 0.000 -0.010
1747185450.741 0.000 0.000 -0.010
1747185452.799 0.000 0.000 2.060
1747185453.797 0.000 0.000 2.060
1747185453.797 0.000 0.000 2.060
1747185454.798 0.000 0.000 -4.000
1747185454.798 0.000 0.000 -4.000
1747185456.849 0.000 0.000 -4.620
1747185456.849 0.000 0.000 -4.620
1747185458.845 0.000 0.000 0.120
1747185458.906 0.000 0.000 0.120
1747185458.906 0.000 0.000 0.120
1747185460.840 0.000 0.000 -4.050
1747185460.840 0.000 0.000 -4.050
1747185462.892 0.000 0.000 3.130
1747185463.949 0.000 0.000 3.130
1747185463.949 0.000 0.000 3.130
1747185464.885 0.000 0.000 1.620
1747185464.885 0.000 0.000 1.620
1747185466.888 0.000 0.000 2.870
1747185466.888 0.000 0.000 2.870
1747185468.886 0.000 0.000 4.680
1747185468.947 0.000 0.000 4.680
1747185468.947 0.000 0.000 4.680
1747185470.881 0.000 0.000 -0.690
1747185470.881 0.000 0.000 -0.690
1747185472.942 0.000 0.000 -4.080
1747185474.001 0.000 0.000 -4.080
1747185474.001 0.000 0.000 -4.080
1747185474.934 0.000 0.000 -0.960
1747185474.934 0.000 0.000 -0.960
1747185476.931 0.000 0.000 2.840
1747185476.931 0.000 0.000 2.840
1747185478.975 0.000 0.000 0.460
1747185479.037 0.000 0.000 0.460
1747185479.037 0.000 0.000 0.460
1747185480.976 0.000 0.000 -3.960
1747185480.976 0.000 0.000 -3.960
1747185483.032 0.000 0.000 -1.840
1747185484.030 0.000 0.000 -1.840
1747185484.030 0.000 0.000 -1.840
1747185485.032 0.000 0.000 3.130
1747185485.032 0.000 0.000 3.130
1747185487.026 0.000 0.000 -2.950
1747185487.026 0.000 0.000 -2.950
1747185489.025 0.000 0.000 -3.350
1747185489.088 0.000 0.000 -3.350
1747185489.088 0.000 0.000 -3.350
1747185491.084 0.000 0.000 -2.320
1747185491.084 0.000 0.000 -2.320
1747185493.119 0.000 0.000 -0.720
1747185494.131 0.000 0.000 -0.720
1747185494.131 0.000 0.000 -0.720
1747185495.158 0.000 0.000 -4.950
1747185495.158 0.000 0.000 -4.950
1747185497.195 0.000 0.000 4.910
1747185497.195 0.000 0.000 4.910
1747185499.221 0.000 0.000 -0.320
1747185499.283 0.000 0.000 -0.320
1747185499.283 0.000 0.000 -0.320
1747185501.218 0.000 0.000 1.680
1747185501.218 0.000 0.000 1.680
1747185503.214 0.000 0.000 -0.850
1747185504.274 0.000 0.000 -0.850
1747185504.274 0.000 0.000 -0.850
1747185505.271 0.000 0.000 1.280
1747185505.271 0.000 0.000 1.280
1747185507.263 0.000 0.000 -4.510
1747185507.263 0.000 0.000 -4.510
1747185509.260 0.000 0.000 1.510
1747185509.323 0.000 0.000 1.510
1747185509.323 0.000 0.000 1.510
1747185511.309 0.000 0.000 1.840
1747185511.309 0.000 0.000 1.840
1747185513.305 0.000 0.000 1.180
1747185514.363 0.000 0.000 1.180
1747185514.363 0.000 0.000 1.180
1747185515.360 0.000 0.000 3.300
1747185515.360 0.000 0.000 3.300
1747185517.352 0.000 0.000 -2.680
1747185517.352 0.000 0.000 -2.680
1747185519.404 0.000 0.000 -4.860
1747185519.467 0.000 0.000 -4.860
1747185519.467 0.000 0.000 -4.860
1747185521.400 0.000 0.000 4.640
1747185521.400 0.000 0.000 4.640
1747185523.397 0.000 0.000 -0.030
1747185524.520 0.000 0.000 -0.030
1747185524.520 0.000 0.000 -0.030
1747185525.453 0.000 0.000 1.060
1747185525.453 0.000 0.000 1.060
1747185527.487 0.000 0.000 2.260
1747185527.487 0.000 0.000 2.260
1747185529.484 0.000 0.000 -4.640
1747185529.546 0.000 0.000 -4.640
1747185529.546 0.000 0.000 -4.640
1747185531.479 0.000 0.000 2.500
1747185531.479 0.000 0.000 2.500
1747185533.536 0.000 0.000 3.940
1747185534.600 0.000 0.000 3.940
1747185534.600 0.000 0.000 3.940
1747185535.538 0.000 0.000 -3.700
1747185535.538 0.000 0.000 -3.700
1747185537.545 0.000 0.000 -1.310
