Time X Y Theta
1748149001.033 0.000 0.000 -1.333
1748149001.038 0.000 0.000 -1.333
1748149001.038 0.000 0.000 -1.333
1748149011.033 0.000 0.000 -2.941
1748149011.033 0.000 0.000 -2.941
1748149011.033 0.000 0.000 -2.941
1748149021.035 0.000 0.000 2.208
1748149021.035 0.000 0.000 2.208
1748149021.035 0.000 0.000 2.208
1748149031.035 0.000 0.000 -0.008
1748149031.035 0.000 0.000 -0.008
1748149031.035 0.000 0.000 -0.008
1748149041.036 0.000 0.000 2.149
1748149041.036 0.000 0.000 2.149
1748149041.036 0.000 0.000 2.149
1748149051.038 0.000 0.000 1.754
1748149051.039 0.000 0.000 1.754
1748149051.039 0.000 0.000 1.754
1748149061.040 0.000 0.000 2.495
1748149061.044 0.000 0.000 2.495
1748149061.044 0.000 0.000 2.495
1748149071.045 0.000 0.000 0.783
1748149071.045 0.000 0.000 0.783
1748149071.045 0.000 0.000 0.783
1748149081.042 0.000 0.000 -2.827
1748149081.042 0.000 0.000 -2.827
1748149081.042 0.000 0.000 -2.827
1748149091.043 0.000 0.000 0.873
1748149091.043 0.000 0.000 0.873
1748149091.043 0.000 0.000 0.873
1748149101.043 0.000 0.000 0.641
1748149101.044 0.000 0.000 0.641
1748149101.044 0.000 0.000 0.641
1748149111.044 0.000 0.000 -2.085
1748149111.045 0.000 0.000 -2.085
1748149111.045 0.000 0.000 -2.085
1748149121.045 0.000 0.000 -0.352
1748149121.046 0.000 0.000 -0.352
1748149121.046 0.000 0.000 -0.352
1748149131.046 0.000 0.000 0.564
1748149131.046 0.000 0.000 0.564
1748149131.046 0.000 0.000 0.564
1748149141.046 0.000 0.000 0.853
1748149141.047 0.000 0.000 0.853
1748149141.047 0.000 0.000 0.853
1748149151.048 0.000 0.000 1.802
1748149151.048 0.000 0.000 1.802
1748149151.048 0.000 0.000 1.802
1748149161.048 0.000 0.000 -2.412
1748149161.048 0.000 0.000 -2.412
1748149161.048 0.000 0.000 -2.412
1748149171.049 0.000 0.000 1.848
1748149171.049 0.000 0.000 1.848
1748149171.049 0.000 0.000 1.848
1748149181.049 0.000 0.000 -1.889
1748149181.049 0.000 0.000 -1.889
1748149181.049 0.000 0.000 -1.889
1748149191.050 0.000 0.000 0.414
1748149191.050 0.000 0.000 0.414
1748149191.050 0.000 0.000 0.414
1748149201.050 0.000 0.000 2.904
1748149201.051 0.000 0.000 2.904
