Time X Y Theta
1748147901.997 0.000 0.000 1.842
1748147901.998 0.000 0.000 1.842
1748147901.998 0.000 0.000 1.842
1748147911.997 0.000 0.000 0.767
1748147911.997 0.000 0.000 0.767
1748147911.997 0.000 0.000 0.767
1748147921.999 0.000 0.000 2.285
1748147921.999 0.000 0.000 2.285
1748147921.999 0.000 0.000 2.285
1748147931.999 0.000 0.000 -2.681
1748147931.999 0.000 0.000 -2.681
1748147931.999 0.000 0.000 -2.681
1748147942.000 0.000 0.000 -1.656
1748147942.000 0.000 0.000 -1.656
1748147942.000 0.000 0.000 -1.656
1748147952.001 0.000 0.000 1.025
1748147952.001 0.000 0.000 1.025
