Time X Y Theta
1747175048.247 0.000 0.000 -4.510
1747175048.309 0.000 0.000 -4.510
1747175048.309 0.000 0.000 -4.510
1747175050.245 0.000 0.000 4.790
1747175050.245 0.000 0.000 4.790
1747175052.249 0.000 0.000 4.150
1747175053.365 0.000 0.000 4.150
1747175053.365 0.000 0.000 4.150
1747175054.304 0.000 0.000 -2.610
1747175054.304 0.000 0.000 -2.610
1747175056.355 0.000 0.000 4.210
1747175056.355 0.000 0.000 4.210
1747175058.353 0.000 0.000 -3.480
1747175058.415 0.000 0.000 -3.480
1747175058.415 0.000 0.000 -3.480
1747175060.352 0.000 0.000 -3.360
1747175060.352 0.000 0.000 -3.360
1747175062.409 0.000 0.000 3.860
1747175063.468 0.000 0.000 3.860
1747175063.468 0.000 0.000 3.860
1747175064.400 0.000 0.000 -2.110
1747175064.400 0.000 0.000 -2.110
1747175066.459 0.000 0.000 -1.140
1747175066.459 0.000 0.000 -1.140
1747175068.458 0.000 0.000 4.940
1747175068.521 0.000 0.000 4.940
1747175068.521 0.000 0.000 4.940
1747175070.458 0.000 0.000 -4.850
1747175070.458 0.000 0.000 -4.850
1747175072.449 0.000 0.000 -4.160
1747175073.506 0.000 0.000 -4.160
1747175073.506 0.000 0.000 -4.160
1747175074.504 0.000 0.000 -3.060
1747175074.504 0.000 0.000 -3.060
1747175076.498 0.000 0.000 4.230
1747175076.498 0.000 0.000 4.230
1747175078.491 0.000 0.000 -3.640
1747175078.554 0.000 0.000 -3.640
1747175078.554 0.000 0.000 -3.640
1747175080.553 0.000 0.000 -4.460
1747175080.553 0.000 0.000 -4.460
1747175082.549 0.000 0.000 4.750
1747175083.606 0.000 0.000 4.750
1747175083.606 0.000 0.000 4.750
1747175084.543 0.000 0.000 -0.860
1747175084.543 0.000 0.000 -0.860
1747175086.538 0.000 0.000 -4.930
1747175086.538 0.000 0.000 -4.930
1747175088.598 0.000 0.000 1.910
1747175088.661 0.000 0.000 1.910
1747175088.661 0.000 0.000 1.910
1747175090.591 0.000 0.000 -0.120
1747175090.591 0.000 0.000 -0.120
1747175092.591 0.000 0.000 -0.860
1747175093.651 0.000 0.000 -0.860
1747175093.651 0.000 0.000 -0.860
1747175094.642 0.000 0.000 -1.660
1747175094.642 0.000 0.000 -1.660
1747175096.638 0.000 0.000 3.650
1747175096.638 0.000 0.000 3.650
1747175098.635 0.000 0.000 2.880
1747175098.698 0.000 0.000 2.880
1747175098.698 0.000 0.000 2.880
1747175100.688 0.000 0.000 -3.100
1747175100.688 0.000 0.000 -3.100
1747175102.683 0.000 0.000 4.580
1747175103.740 0.000 0.000 4.580
1747175103.740 0.000 0.000 4.580
1747175104.736 0.000 0.000 2.540
1747175104.736 0.000 0.000 2.540
1747175106.737 0.000 0.000 1.020
