Time X Y Theta
1747137649.443 0.000 0.000 -2.620
1747137649.507 0.000 0.000 -2.620
1747137649.945 0.000 0.000 -2.870
1747137650.445 0.000 0.000 2.650
1747137650.508 0.000 0.000 2.650
1747137650.943 0.000 0.000 2.220
1747137651.444 0.000 0.000 -1.280
1747137651.506 0.000 0.000 -1.280
1747137651.945 0.000 0.000 1.730
1747137652.450 0.000 0.000 3.400
1747137652.511 0.000 0.000 3.400
1747137652.954 0.000 0.000 -1.900
1747137653.450 0.000 0.000 2.490
1747137653.510 0.000 0.000 2.490
1747137654.010 0.000 0.000 0.490
1747137654.505 0.000 0.000 0.490
1747137654.567 0.000 0.000 4.960
1747137654.628 0.000 0.000 4.960
1747137655.067 0.000 0.000 -1.510
1747137655.564 0.000 0.000 -3.810
1747137655.625 0.000 0.000 -3.810
1747137656.069 0.000 0.000 1.830
1747137656.567 0.000 0.000 -4.500
1747137656.629 0.000 0.000 -4.500
1747137657.065 0.000 0.000 -0.140
1747137657.565 0.000 0.000 -0.810
1747137657.628 0.000 0.000 -0.810
1747137658.066 0.000 0.000 -1.880
1747137658.564 0.000 0.000 4.120
1747137658.627 0.000 0.000 4.120
1747137659.063 0.000 0.000 2.370
1747137659.497 0.000 0.000 2.370
1747137659.560 0.000 0.000 -2.350
1747137659.623 0.000 0.000 -2.350
1747137660.062 0.000 0.000 0.710
1747137660.563 0.000 0.000 -0.210
1747137660.624 0.000 0.000 -0.210
1747137661.064 0.000 0.000 2.280
1747137661.563 0.000 0.000 1.350
1747137661.626 0.000 0.000 1.350
1747137662.064 0.000 0.000 0.840
1747137662.563 0.000 0.000 -2.290
1747137662.627 0.000 0.000 -2.290
1747137663.062 0.000 0.000 -4.600
1747137663.562 0.000 0.000 2.070
1747137663.624 0.000 0.000 2.070
1747137664.063 0.000 0.000 3.700
1747137664.496 0.000 0.000 3.700
1747137664.560 0.000 0.000 -1.490
1747137664.624 0.000 0.000 -1.490
1747137665.064 0.000 0.000 1.040
1747137665.568 0.000 0.000 -4.360
1747137665.631 0.000 0.000 -4.360
1747137666.073 0.000 0.000 2.810
1747137666.574 0.000 0.000 -3.060
1747137666.635 0.000 0.000 -3.060
1747137667.133 0.000 0.000 0.140
1747137667.635 0.000 0.000 -4.000
1747137667.698 0.000 0.000 -4.000
1747137668.136 0.000 0.000 1.700
1747137668.636 0.000 0.000 -3.390
1747137668.698 0.000 0.000 -3.390
1747137669.195 0.000 0.000 3.130
1747137669.507 0.000 0.000 3.130
1747137669.698 0.000 0.000 1.290
1747137669.760 0.000 0.000 1.290
1747137670.256 0.000 0.000 -0.240
1747137670.756 0.000 0.000 -3.420
1747137670.819 0.000 0.000 -3.420
1747137671.255 0.000 0.000 -1.380
1747137671.761 0.000 0.000 1.480
1747137671.869 0.000 0.000 1.480
1747137672.306 0.000 0.000 -2.100
1747137672.806 0.000 0.000 2.920
1747137672.868 0.000 0.000 2.920
1747137673.303 0.000 0.000 -4.250
1747137673.801 0.000 0.000 -2.930
1747137673.868 0.000 0.000 -2.930
1747137674.300 0.000 0.000 -4.180
1747137674.550 0.000 0.000 -4.180
