Time X Y Theta
1747134818.793 0.000 0.000 -4.250
1747134818.855 0.000 0.000 -4.250
1747134819.290 0.000 0.000 2.710
1747134819.788 0.000 0.000 0.860
1747134819.851 0.000 0.000 0.860
1747134820.291 0.000 0.000 0.160
1747134820.791 0.000 0.000 -0.460
1747134820.852 0.000 0.000 -0.460
1747134821.289 0.000 0.000 3.650
1747134821.785 0.000 0.000 0.680
1747134821.846 0.000 0.000 0.680
1747134822.284 0.000 0.000 1.600
1747134822.782 0.000 0.000 3.030
1747134822.845 0.000 0.000 3.030
1747134823.279 0.000 0.000 -2.170
1747134823.779 0.000 0.000 -1.220
1747134823.842 0.000 0.000 -1.220
1747134823.904 0.000 0.000 -1.220
1747134824.280 0.000 0.000 1.210
1747134824.835 0.000 0.000 1.070
1747134824.897 0.000 0.000 1.070
1747134825.333 0.000 0.000 4.050
1747134825.832 0.000 0.000 0.870
1747134825.896 0.000 0.000 0.870
1747134826.330 0.000 0.000 -1.360
1747134826.829 0.000 0.000 -0.630
1747134826.890 0.000 0.000 -0.630
1747134827.330 0.000 0.000 4.340
1747134827.833 0.000 0.000 2.400
1747134827.892 0.000 0.000 2.400
1747134828.330 0.000 0.000 -4.910
1747134828.827 0.000 0.000 1.560
1747134828.891 0.000 0.000 1.560
1747134828.953 0.000 0.000 1.560
1747134829.326 0.000 0.000 -3.190
1747134829.823 0.000 0.000 3.000
1747134829.885 0.000 0.000 3.000
1747134830.323 0.000 0.000 4.630
1747134830.884 0.000 0.000 2.130
1747134830.945 0.000 0.000 2.130
1747134831.378 0.000 0.000 -4.180
1747134831.877 0.000 0.000 -2.920
1747134831.938 0.000 0.000 -2.920
1747134832.374 0.000 0.000 4.680
1747134832.871 0.000 0.000 -4.240
1747134832.933 0.000 0.000 -4.240
1747134833.373 0.000 0.000 0.700
1747134833.872 0.000 0.000 -4.410
1747134833.933 0.000 0.000 -4.410
1747134833.996 0.000 0.000 -4.410
1747134834.370 0.000 0.000 -1.730
1747134834.930 0.000 0.000 2.820
1747134834.993 0.000 0.000 2.820
1747134835.430 0.000 0.000 3.240
1747134835.924 0.000 0.000 -1.850
1747134835.986 0.000 0.000 -1.850
1747134836.424 0.000 0.000 -3.140
1747134836.924 0.000 0.000 -2.160
1747134836.986 0.000 0.000 -2.160
1747134837.421 0.000 0.000 -4.500
1747134837.920 0.000 0.000 2.940
1747134837.983 0.000 0.000 2.940
1747134838.478 0.000 0.000 4.190
1747134838.976 0.000 0.000 3.770
1747134839.038 0.000 0.000 3.770
1747134839.100 0.000 0.000 3.770
1747134839.476 0.000 0.000 3.630
1747134839.972 0.000 0.000 -0.260
1747134840.035 0.000 0.000 -0.260
1747134840.473 0.000 0.000 4.760
1747134840.972 0.000 0.000 3.410
1747134841.034 0.000 0.000 3.410
1747134841.470 0.000 0.000 -0.830
1747134841.968 0.000 0.000 0.640
1747134842.029 0.000 0.000 0.640
1747134842.466 0.000 0.000 -2.740
1747134842.965 0.000 0.000 -4.380
1747134843.027 0.000 0.000 -4.380
1747134843.525 0.000 0.000 -2.270
1747134844.086 0.000 0.000 2.990
1747134844.148 0.000 0.000 2.990
1747134844.210 0.000 0.000 2.990
1747134844.587 0.000 0.000 -4.240
1747134845.091 0.000 0.000 3.970
1747134845.151 0.000 0.000 3.970
1747134845.592 0.000 0.000 -3.140
